term,document_frequency,idf
ataser,2,3.8716796248840124
priorbitaire,1,4.277144732992177
similaire,40,1.256719846847814
pourchasser,1,4.277144732992177
thrapeutiquesurtout,1,4.277144732992177
gnomique,2,3.8716796248840124
denveloppement,1,4.277144732992177
alosporin,1,4.277144732992177
circonflexe,1,4.277144732992177
asabach,1,4.277144732992177
saint,39,1.2814124594381855
haemodiafiltration,1,4.277144732992177
droparin,3,3.583997552432231
pourunsyndrom,1,4.277144732992177
humidification,6,3.0243817644968085
anxieux,4,3.3608540011180215
microscopi,3,3.583997552432231
huart,1,4.277144732992177
larnpolymrase,1,4.277144732992177
light,1,4.277144732992177
dautre,31,1.5045560107523954
oumninge,1,4.277144732992177
letournela,1,4.277144732992177
lilly,2,3.8716796248840124
prvisibl,15,2.197703191312341
idiopathiquesa,1,4.277144732992177
ance,13,2.331234583936863
femme,32,1.4737843520856415
dim,2,3.8716796248840124
sibilia,2,3.8716796248840124
tubistes,1,4.277144732992177
amsterdam,1,4.277144732992177
symp,1,4.277144732992177
volumtriqu,8,2.7730673362159024
polymorphism,4,3.3608540011180215
caminot,1,4.277144732992177
lecteur,17,2.079920155655957
bnin,4,3.3608540011180215
prpondrant,6,3.0243817644968085
mycoparasitologie,1,4.277144732992177
splnor,1,4.277144732992177
nomogramme,1,4.277144732992177
probst,1,4.277144732992177
tmafloxacine,1,4.277144732992177
prcuneus,1,4.277144732992177
monohydroxylation,1,4.277144732992177
hypotonique,5,3.178532444324067
stoller,1,4.277144732992177
dme,35,1.3867729750960118
motiver,8,2.7730673362159024
ofobesity,1,4.277144732992177
prdisaient,1,4.277144732992177
dialytique,1,4.277144732992177
utilisation,52,1.0
vacm,1,4.277144732992177
onthehealth,1,4.277144732992177
ncessairemer,3,3.583997552432231
aviaire,4,3.3608540011180215
serrure,1,4.277144732992177
ponge,1,4.277144732992177
uneassociation,1,4.277144732992177
ysiopathologiepidmiologie,1,4.277144732992177
midodrin,1,4.277144732992177
courrier,2,3.8716796248840124
hodgkin,2,3.8716796248840124
attentif,19,1.9745596399981307
clignement,1,4.277144732992177
dcever,2,3.8716796248840124
matrisabl,1,4.277144732992177
his,2,3.8716796248840124
tentativ,3,3.583997552432231
turel,9,2.667706820558076
pilote,3,3.583997552432231
asymtri,4,3.3608540011180215
durift,1,4.277144732992177
dsig,8,2.7730673362159024
sherwin,1,4.277144732992177
cartilagineu,2,3.8716796248840124
interactif,7,2.890850371872286
antileucocytair,1,4.277144732992177
monitore,1,4.277144732992177
despite,1,4.277144732992177
retour,39,1.2814124594381855
ids,1,4.277144732992177
rveil,13,2.331234583936863
inpuisabl,1,4.277144732992177
folliculaire,2,3.8716796248840124
tomie,6,3.0243817644968085
polyvalence,2,3.8716796248840124
luf,1,4.277144732992177
dore,4,3.3608540011180215
etpropofol,1,4.277144732992177
soltner,2,3.8716796248840124
sirot,1,4.277144732992177
rdiger,3,3.583997552432231
technique,52,1.0
irrsistibilit,1,4.277144732992177
sulfate,5,3.178532444324067
fils,2,3.8716796248840124
prvalenc,7,2.890850371872286
arrire,5,3.178532444324067
sterptoki,1,4.277144732992177
quipent,1,4.277144732992177
rough,1,4.277144732992177
iali,1,4.277144732992177
lmentstrace,1,4.277144732992177
laparoscopie,2,3.8716796248840124
dcrbration,1,4.277144732992177
dtiquette,1,4.277144732992177
enchante,1,4.277144732992177
inassist,1,4.277144732992177
delpiccolo,1,4.277144732992177
dgts,6,3.0243817644968085
silhouette,1,4.277144732992177
schiff,1,4.277144732992177
quadruple,1,4.277144732992177
neurostimulateur,1,4.277144732992177
printubation,1,4.277144732992177
linterposition,1,4.277144732992177
collagniqu,1,4.277144732992177
recueillir,28,1.6029960835656478
entrique,1,4.277144732992177
lipidique,14,2.262241712449912
lembole,1,4.277144732992177
ptu,1,4.277144732992177
veinogra,1,4.277144732992177
contrainte,20,1.925769475828699
strategie,1,4.277144732992177
amplifier,11,2.4853852637641216
pathognique,3,3.583997552432231
campan,1,4.277144732992177
tip,2,3.8716796248840124
dcrot,6,3.0243817644968085
agisse,2,3.8716796248840124
princeps,11,2.4853852637641216
neuroleptic,1,4.277144732992177
exfoliant,1,4.277144732992177
ificit,7,2.890850371872286
accouche,2,3.8716796248840124
bernardin,1,4.277144732992177
dissociation,17,2.079920155655957
immunomodulation,3,3.583997552432231
discerner,3,3.583997552432231
invite,4,3.3608540011180215
doute,40,1.256719846847814
lhyperinflation,3,3.583997552432231
mitoxantronechlorambucilprednisolon,1,4.277144732992177
extraresp,2,3.8716796248840124
psilocybine,2,3.8716796248840124
rfrigr,1,4.277144732992177
nir,2,3.8716796248840124
beritab,1,4.277144732992177
dfaillante,3,3.583997552432231
varicell,5,3.178532444324067
benzodiazpines,9,2.667706820558076
arboviros,1,4.277144732992177
exigeant,1,4.277144732992177
pharmacocintiquepharmacodynamiqu,1,4.277144732992177
decrteil,1,4.277144732992177
assigner,4,3.3608540011180215
desquelles,12,2.4053425560905852
propagation,10,2.5723966407537513
amide,6,3.0243817644968085
maximaliste,3,3.583997552432231
lmc,1,4.277144732992177
public,34,1.414943852062708
ttano,1,4.277144732992177
arnr,1,4.277144732992177
variable,50,1.0384662808277962
dhypovolmi,3,3.583997552432231
rabl,1,4.277144732992177
eith,1,4.277144732992177
emphysmateux,2,3.8716796248840124
douvrir,4,3.3608540011180215
lespoir,2,3.8716796248840124
rpertorie,9,2.667706820558076
volution,49,1.0582689081239758
licad,1,4.277144732992177
lalcalinisation,1,4.277144732992177
inpractice,1,4.277144732992177
bargy,1,4.277144732992177
intrapulmonair,5,3.178532444324067
pilepsie,9,2.667706820558076
talampanel,1,4.277144732992177
teinte,1,4.277144732992177
lintrusion,2,3.8716796248840124
pritonite,11,2.4853852637641216
cologie,2,3.8716796248840124
turqui,1,4.277144732992177
etleur,1,4.277144732992177
utoris,2,3.8716796248840124
associ,48,1.0784716154414953
adarpef,1,4.277144732992177
loffic,1,4.277144732992177
novorapidcomporte,1,4.277144732992177
ritre,4,3.3608540011180215
prdicitif,1,4.277144732992177
effacement,2,3.8716796248840124
enterobactries,1,4.277144732992177
alvolisation,1,4.277144732992177
vnementiell,1,4.277144732992177
brandolese,1,4.277144732992177
desoin,2,3.8716796248840124
poule,1,4.277144732992177
curvili,1,4.277144732992177
vasopresseurer,1,4.277144732992177
vitro,31,1.5045560107523954
rpertoire,5,3.178532444324067
innerver,1,4.277144732992177
dhyperpression,2,3.8716796248840124
ronco,1,4.277144732992177
disparaître,18,2.0258529343856813
cardiotropes,1,4.277144732992177
sfp,1,4.277144732992177
parce,25,1.7121953755306398
mesuresond,1,4.277144732992177
lchelon,3,3.583997552432231
prcipitation,6,3.0243817644968085
mandrin,2,3.8716796248840124
confier,14,2.262241712449912
moral,12,2.4053425560905852
randall,2,3.8716796248840124
argumentaire,8,2.7730673362159024
diettiques,1,4.277144732992177
jonquet,2,3.8716796248840124
cisatracurium,2,3.8716796248840124
astro,1,4.277144732992177
sombrer,1,4.277144732992177
fs,1,4.277144732992177
dplte,2,3.8716796248840124
luette,1,4.277144732992177
critiqu,1,4.277144732992177
lalbumin,1,4.277144732992177
ancillaire,2,3.8716796248840124
schulz,1,4.277144732992177
protocolisation,1,4.277144732992177
ngativer,1,4.277144732992177
lectorat,1,4.277144732992177
um,1,4.277144732992177
avenuebertin,1,4.277144732992177
polytransfu,1,4.277144732992177
chapelet,1,4.277144732992177
sarcoplasme,1,4.277144732992177
ine,32,1.4737843520856415
xylne,1,4.277144732992177
daptitude,1,4.277144732992177
stercoral,1,4.277144732992177
choban,1,4.277144732992177
matrise,11,2.4853852637641216
dacquisition,9,2.667706820558076
pneumosreus,2,3.8716796248840124
hyperhydratation,6,3.0243817644968085
llectrostimulation,1,4.277144732992177
localiser,11,2.4853852637641216
cheminement,5,3.178532444324067
rnineangiotensine,3,3.583997552432231
angioplasty,1,4.277144732992177
prodrome,2,3.8716796248840124
aymeb,1,4.277144732992177
cestroisapproche,1,4.277144732992177
trichlorthylne,1,4.277144732992177
laccumulation,11,2.4853852637641216
tmax,1,4.277144732992177
hmolyser,4,3.3608540011180215
carotte,1,4.277144732992177
jonghe,1,4.277144732992177
sas,3,3.583997552432231
diabete,1,4.277144732992177
recourt,2,3.8716796248840124
consulte,5,3.178532444324067
smet,1,4.277144732992177
oncohmatologiqu,1,4.277144732992177
patronyme,1,4.277144732992177
dapoptos,2,3.8716796248840124
technicisation,1,4.277144732992177
onale,1,4.277144732992177
istique,4,3.3608540011180215
prviennent,2,3.8716796248840124
rd,13,2.331234583936863
alat,6,3.0243817644968085
mgj,2,3.8716796248840124
diehl,7,2.890850371872286
cloisonns,1,4.277144732992177
demnc,1,4.277144732992177
dhmoptysie,1,4.277144732992177
apprcie,12,2.4053425560905852
dendoscopie,1,4.277144732992177
gapdh,1,4.277144732992177
fonc,1,4.277144732992177
anticipation,1,4.277144732992177
descarte,2,3.8716796248840124
hyperinflation,6,3.0243817644968085
berdeal,1,4.277144732992177
burkitt,1,4.277144732992177
holland,1,4.277144732992177
biofilm,3,3.583997552432231
commenc,7,2.890850371872286
xy,1,4.277144732992177
prhospitalire,3,3.583997552432231
fibrosante,3,3.583997552432231
desig,1,4.277144732992177
drotrecogin,2,3.8716796248840124
prcision,25,1.7121953755306398
tropism,2,3.8716796248840124
goulenok,1,4.277144732992177
cdc,3,3.583997552432231
prat,1,4.277144732992177
sacr,1,4.277144732992177
intratissulair,2,3.8716796248840124
ysosurrnalien,1,4.277144732992177
souverainet,2,3.8716796248840124
agressi,1,4.277144732992177
dgonfl,4,3.3608540011180215
cruloplasmine,4,3.3608540011180215
rsv,1,4.277144732992177
broyart,1,4.277144732992177
motion,4,3.3608540011180215
veille,12,2.4053425560905852
maximal,45,1.141650517063027
dcanuler,1,4.277144732992177
inappropri,5,3.178532444324067
stomatologique,1,4.277144732992177
lgende,2,3.8716796248840124
notion,41,1.2326222952687536
lhypoxie,11,2.4853852637641216
papill,1,4.277144732992177
surcorriger,1,4.277144732992177
ipp,2,3.8716796248840124
cyanosante,1,4.277144732992177
fxiii,1,4.277144732992177
dimmunoglobuline,4,3.3608540011180215
omateuse,1,4.277144732992177
supplant,2,3.8716796248840124
hmis,1,4.277144732992177
damputatier,1,4.277144732992177
hygien,1,4.277144732992177
herptique,1,4.277144732992177
daplasie,2,3.8716796248840124
dfenser,10,2.5723966407537513
gastinnea,1,4.277144732992177
atantes,1,4.277144732992177
dsactiver,1,4.277144732992177
esmolol,2,3.8716796248840124
fanconi,3,3.583997552432231
cholewczynski,1,4.277144732992177
rsolu,5,3.178532444324067
disposs,1,4.277144732992177
icanprevent,1,4.277144732992177
agression,26,1.6744550475477928
paratyphode,1,4.277144732992177
endommage,2,3.8716796248840124
penicillium,1,4.277144732992177
change,37,1.3327057538257359
spiritualit,1,4.277144732992177
surdtection,1,4.277144732992177
aberrant,1,4.277144732992177
lacharnement,3,3.583997552432231
lipopolysaccharide,4,3.3608540011180215
classe,15,2.197703191312341
gradu,7,2.890850371872286
group,9,2.667706820558076
statose,5,3.178532444324067
anvrismal,3,3.583997552432231
crmation,1,4.277144732992177
cinca,1,4.277144732992177
mdicalise,10,2.5723966407537513
labolition,2,3.8716796248840124
gouver,1,4.277144732992177
etcirconstance,1,4.277144732992177
variante,5,3.178532444324067
ntre,8,2.7730673362159024
esprit,12,2.4053425560905852
briis,1,4.277144732992177
lammoniogense,1,4.277144732992177
digestion,4,3.3608540011180215
xo,1,4.277144732992177
rechercheront,1,4.277144732992177
avolocapillair,1,4.277144732992177
cytotoxique,10,2.5723966407537513
trier,1,4.277144732992177
additionnel,11,2.4853852637641216
compact,1,4.277144732992177
comprendre,52,1.0
expertise,15,2.197703191312341
carrey,1,4.277144732992177
fp,1,4.277144732992177
jus,1,4.277144732992177
novoseven,1,4.277144732992177
centers,3,3.583997552432231
caen,6,3.0243817644968085
intersujet,1,4.277144732992177
antiphospholipide,4,3.3608540011180215
dexpression,7,2.890850371872286
rvler,22,1.8347976976229723
dantibiotique,7,2.890850371872286
myriad,1,4.277144732992177
nordique,1,4.277144732992177
mclaughin,1,4.277144732992177
trouver,44,1.1636294237818021
hfosurfacter,1,4.277144732992177
goldman,1,4.277144732992177
curable,5,3.178532444324067
dinhiber,3,3.583997552432231
rectum,4,3.3608540011180215
dasie,1,4.277144732992177
zandbergen,1,4.277144732992177
deladsescalade,1,4.277144732992177
efficacit,49,1.0582689081239758
diff,1,4.277144732992177
quune,28,1.6029960835656478
daffichage,2,3.8716796248840124
borrlioses,1,4.277144732992177
dpuration,7,2.890850371872286
gense,20,1.925769475828699
pourraientt,1,4.277144732992177
beduneau,2,3.8716796248840124
malledant,1,4.277144732992177
cmu,1,4.277144732992177
ylococcus,3,3.583997552432231
consulter,14,2.262241712449912
susen,1,4.277144732992177
rpandent,1,4.277144732992177
osterman,1,4.277144732992177
jargon,1,4.277144732992177
plaquette,21,1.879249460193806
pinocytos,1,4.277144732992177
baldesi,1,4.277144732992177
dortho,1,4.277144732992177
reprise,29,1.5690945318899665
apprciabl,3,3.583997552432231
drug,7,2.890850371872286
coryne,1,4.277144732992177
antiprolifratif,1,4.277144732992177
intercostau,1,4.277144732992177
tumor,5,3.178532444324067
ironie,1,4.277144732992177
bromure,1,4.277144732992177
multiplis,2,3.8716796248840124
dobyn,1,4.277144732992177
bronchodilatateur,6,3.0243817644968085
latralise,2,3.8716796248840124
fhd,1,4.277144732992177
controlatrale,2,3.8716796248840124
nengendr,1,4.277144732992177
blous,2,3.8716796248840124
dfilement,1,4.277144732992177
alb,1,4.277144732992177
lurgence,14,2.262241712449912
infrathrapeutique,1,4.277144732992177
postcapillair,3,3.583997552432231
timon,1,4.277144732992177
tx,1,4.277144732992177
channel,2,3.8716796248840124
subunits,1,4.277144732992177
limplication,10,2.5723966407537513
senic,1,4.277144732992177
ppe,1,4.277144732992177
tvc,1,4.277144732992177
tailleencm,1,4.277144732992177
riib,1,4.277144732992177
observeprdite,1,4.277144732992177
rhesu,1,4.277144732992177
microvacuolair,1,4.277144732992177
confluente,1,4.277144732992177
contractant,2,3.8716796248840124
politique,25,1.7121953755306398
ramollissement,1,4.277144732992177
chondrolyse,1,4.277144732992177
loffice,1,4.277144732992177
lespranc,3,3.583997552432231
mcanotransduction,1,4.277144732992177
engoren,1,4.277144732992177
ylosantes,1,4.277144732992177
veiller,17,2.079920155655957
bnfiqu,36,1.3593740009078974
gnral,51,1.0190481949706944
ect,2,3.8716796248840124
rinstitu,1,4.277144732992177
antineutro,1,4.277144732992177
suprieure,39,1.2814124594381855
anger,13,2.331234583936863
descendance,1,4.277144732992177
rythromycin,7,2.890850371872286
incrdulit,1,4.277144732992177
cytoprotecteur,1,4.277144732992177
bungarotoxine,1,4.277144732992177
upres,2,3.8716796248840124
desinvestigateurs,1,4.277144732992177
celigny,1,4.277144732992177
synthser,3,3.583997552432231
linconsquence,1,4.277144732992177
fermentant,2,3.8716796248840124
enjeu,16,2.137078569495906
lascite,2,3.8716796248840124
gunther,1,4.277144732992177
fatigabilit,3,3.583997552432231
sps,1,4.277144732992177
convaincre,7,2.890850371872286
vanderbilt,1,4.277144732992177
collapsus,14,2.262241712449912
corticostrode,9,2.667706820558076
affins,1,4.277144732992177
lhsa,1,4.277144732992177
classement,2,3.8716796248840124
crotale,1,4.277144732992177
usivement,12,2.4053425560905852
tantt,1,4.277144732992177
stnos,9,2.667706820558076
discontinuation,1,4.277144732992177
polytaumatis,1,4.277144732992177
specialized,1,4.277144732992177
troite,3,3.583997552432231
dhmocultur,1,4.277144732992177
oncologique,3,3.583997552432231
rtrcissement,13,2.331234583936863
organisationnel,8,2.7730673362159024
daggluti,1,4.277144732992177
deby,1,4.277144732992177
rapproche,3,3.583997552432231
eturmique,1,4.277144732992177
sclrodermie,2,3.8716796248840124
anticalcique,1,4.277144732992177
insulinodpendant,1,4.277144732992177
dam,3,3.583997552432231
rythra,2,3.8716796248840124
gif,1,4.277144732992177
piroxicam,1,4.277144732992177
linosine,1,4.277144732992177
lantiprotase,1,4.277144732992177
rglages,4,3.3608540011180215
huitheure,3,3.583997552432231
lhypertendu,1,4.277144732992177
alvolairerl,1,4.277144732992177
pibarot,1,4.277144732992177
dexplorer,2,3.8716796248840124
egan,1,4.277144732992177
oxa,2,3.8716796248840124
mriter,2,3.8716796248840124
intgriner,3,3.583997552432231
dtectabler,1,4.277144732992177
cytopathie,3,3.583997552432231
metavir,1,4.277144732992177
lantithrombine,3,3.583997552432231
exhalation,1,4.277144732992177
tals,1,4.277144732992177
kb,1,4.277144732992177
cryptococcos,1,4.277144732992177
gnrationvancomycine,1,4.277144732992177
digitaliser,1,4.277144732992177
poplite,1,4.277144732992177
incube,1,4.277144732992177
onto,1,4.277144732992177
tomography,1,4.277144732992177
pk,1,4.277144732992177
anion,5,3.178532444324067
documenter,22,1.8347976976229723
reuter,1,4.277144732992177
delapep,2,3.8716796248840124
oproliferativ,1,4.277144732992177
prtransplantation,1,4.277144732992177
lebsiellapneumonia,3,3.583997552432231
blt,1,4.277144732992177
opiac,10,2.5723966407537513
rhologie,1,4.277144732992177
contenu,28,1.6029960835656478
molir,4,3.3608540011180215
superinfection,1,4.277144732992177
fortum,1,4.277144732992177
goddard,1,4.277144732992177
numrationformule,2,3.8716796248840124
dhter,2,3.8716796248840124
obliteran,1,4.277144732992177
rtrci,1,4.277144732992177
samedi,1,4.277144732992177
tlrs,1,4.277144732992177
hypothyrodie,3,3.583997552432231
lapluralit,1,4.277144732992177
gracey,1,4.277144732992177
vraiment,9,2.667706820558076
amoxicillin,4,3.3608540011180215
trans,7,2.890850371872286
envisageable,17,2.079920155655957
bellows,1,4.277144732992177
colorant,1,4.277144732992177
nexclut,2,3.8716796248840124
dudbit,1,4.277144732992177
dinterprter,3,3.583997552432231
ptiqu,3,3.583997552432231
longueur,14,2.262241712449912
ohrp,1,4.277144732992177
thme,17,2.079920155655957
